#data counter step time
0 1 0 0.0
1 2 1 0.0
2 3 12 4.77835064336
3 4 14 6.49187837393
4 5 18 15.7287055935
3 6 20 15.7783506434
2 7 25 32.4918783739
3 8 26 33.2165495932
4 9 28 35.2393794079
3 10 30 35.7287055935
2 11 35 47.2165495932
3 12 36 49.8842701852
4 13 38 50.6434999063
5 14 42 56.5794698328
6 15 44 58.1414414302
7 16 47 58.1868085391
6 17 48 58.2393794079
5 18 53 61.6434999063
6 19 54 61.8284573293
7 20 56 63.8427351743
8 21 59 63.9463938664
9 22 60 64.132723467
8 23 64 66.1414414302
7 24 69 66.8842701852
6 25 70 69.8284573293
5 26 71 70.5794698328
4 27 74 76.5794698328
3 28 75 76.5794698328
2 29 78 80.8427351743
1 30 79 83.1414414302
2 31 80 87.5405330299
3 32 82 89.6175257876
2 33 88 100.617525788
1 34 89 107.54053303
2 35 90 108.89167019
3 36 92 113.025473678
4 37 96 117.314463338
5 38 98 118.058994771
4 39 100 121.025473678
5 40 104 124.73619778
4 41 105 125.89167019
3 42 111 132.058994771
2 43 112 134.314463338
1 44 113 135.058994771
2 45 114 149.921209602
3 46 116 151.954940123
4 47 118 152.58480301
5 48 120 152.728464014
6 49 124 157.910880679
7 50 130 160.202564509
6 51 135 163.58480301
5 52 137 163.921209602
4 53 138 165.910880679
5 54 139 167.909898643
6 55 141 168.916233556
5 56 143 171.954940123
4 57 150 175.728464014
3 58 151 181.909898643
2 59 152 182.916233556
1 60 153 183.58480301
2 61 154 190.99666286
3 62 158 194.014354626
2 63 160 195.99666286
3 64 163 201.823702277
2 65 165 205.014354626
3 66 166 206.819768992
4 67 170 212.5867421
5 68 172 214.014343763
6 69 176 216.765559828
7 70 178 217.086867788
6 71 180 220.819768992
5 72 181 221.823702277
4 73 190 228.014343763
3 74 191 231.819768992
2 75 192 235.5867421
1 76 193 236.765559828
2 77 194 244.06808597
3 78 196 247.309077709
4 79 202 259.10352388
3 80 204 261.06808597
4 81 207 263.714055054
5 82 211 266.181095316
6 83 213 266.789556868
7 84 217 267.309281945
6 85 218 270.10352388
5 86 220 270.309077709
4 87 221 271.181095316
5 88 222 271.324853336
6 89 225 271.48734075
5 90 226 271.714055054
4 91 229 277.789556868
5 92 233 279.510915274
6 93 237 282.971754981
7 94 241 285.295433645
6 95 247 290.10352388
7 96 248 290.753354014
6 97 250 290.971754981
5 98 251 291.324853336
4 99 252 293.510915274
3 100 253 294.324853336
4 101 255 298.729987071
3 102 256 302.295433645
4 103 260 307.379557974
5 104 262 307.787405869
4 105 266 310.753354014
3 106 267 312.787405869
4 107 268 313.483584
3 108 270 313.753354014
4 109 275 321.556643351
3 110 277 324.379557974
2 111 278 324.483584
3 112 281 330.719564948
2 113 285 332.556643351
1 114 286 341.719564948
2 115 287 352.841021891
3 116 289 354.038890942
4 117 291 359.640543075
5 118 297 366.706144144
4 119 301 369.841021891
5 120 302 370.098305325
4 121 304 370.640543075
3 122 309 377.038890942
2 123 310 377.706144144
1 124 311 378.098305325
2 125 312 398.449161512
3 126 316 408.518275841
4 127 318 413.647056577
3 128 322 422.518275841
2 129 325 424.449161512
1 130 326 433.647056577
2 131 327 435.429279162
3 132 329 435.592163406
4 133 333 443.012893659
5 134 337 449.783530362
4 135 339 452.429279162
3 136 340 452.592163406
2 137 345 463.783530362
3 138 346 464.780647319
2 139 348 466.012893659
3 140 349 477.195041551
2 141 355 491.195041551
3 142 356 497.761789407
2 143 360 502.780647319
